mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1,14,0,4,1,1,0.22,0.19699999999999998,0.41,0.3881,3,39,"[27.0, 98.0]"
1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,"[27.0, 98.0]"
1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,"[27.0, 98.0]"
1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,"[98.0, 189.0]"
1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,"[98.0, 189.0]"
1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,"[98.0, 189.0]"
1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,"[27.0, 98.0]"
1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,"[27.0, 98.0]"
1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,"[27.0, 98.0]"
1,23,0,4,1,1,0.12,0.1364,0.5,0.19399999999999998,1,14,"[1.0, 27.0]"
1,0,0,5,1,1,0.12,0.1364,0.5,0.19399999999999998,0,14,"[1.0, 27.0]"
1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,"[1.0, 27.0]"
1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,"[1.0, 27.0]"
1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,"[1.0, 27.0]"
1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,"[1.0, 27.0]"
1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,"[1.0, 27.0]"
1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,"[27.0, 98.0]"
1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,"[98.0, 189.0]"
1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,"[98.0, 189.0]"
1,10,0,5,1,1,0.18,0.1818,0.55,0.19399999999999998,4,40,"[27.0, 98.0]"
1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,"[27.0, 98.0]"
1,12,0,5,1,1,0.2,0.19699999999999998,0.44,0.2537,2,59,"[27.0, 98.0]"
1,13,0,5,1,1,0.22,0.19699999999999998,0.37,0.3881,4,73,"[27.0, 98.0]"
1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,"[27.0, 98.0]"
1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,"[27.0, 98.0]"
1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,"[27.0, 98.0]"
1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,"[98.0, 189.0]"
1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,"[98.0, 189.0]"
1,19,0,5,1,1,0.16,0.19699999999999998,0.59,0.0896,3,89,"[27.0, 98.0]"
1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,"[27.0, 98.0]"
1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,"[27.0, 98.0]"
1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,"[27.0, 98.0]"
1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,"[27.0, 98.0]"
1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,"[27.0, 98.0]"
1,1,0,6,0,2,0.16,0.19699999999999998,0.59,0.0896,2,18,"[1.0, 27.0]"
1,2,0,6,0,2,0.16,0.19699999999999998,0.59,0.0896,0,12,"[1.0, 27.0]"
1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,"[1.0, 27.0]"
1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,"[1.0, 27.0]"
1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,"[1.0, 27.0]"
1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,"[1.0, 27.0]"
1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,"[1.0, 27.0]"
1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,"[1.0, 27.0]"
1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,"[27.0, 98.0]"
1,10,0,6,0,1,0.18,0.19699999999999998,0.59,0.1642,2,57,"[27.0, 98.0]"
1,11,0,6,0,1,0.2,0.19699999999999998,0.55,0.2239,18,54,"[27.0, 98.0]"
1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,"[27.0, 98.0]"
1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,"[98.0, 189.0]"
1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,"[98.0, 189.0]"
1,15,0,6,0,2,0.32,0.3182,0.36,0.19399999999999998,21,108,"[98.0, 189.0]"
1,16,0,6,0,2,0.34,0.3333,0.34,0.19399999999999998,33,95,"[98.0, 189.0]"
1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,"[27.0, 98.0]"
1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,"[27.0, 98.0]"
1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,"[27.0, 98.0]"
1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,"[27.0, 98.0]"
1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,"[27.0, 98.0]"
1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,"[1.0, 27.0]"
1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,"[27.0, 98.0]"
1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,"[27.0, 98.0]"
1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,"[1.0, 27.0]"
1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,"[1.0, 27.0]"
1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,"[1.0, 27.0]"
1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,"[1.0, 27.0]"
1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,"[1.0, 27.0]"
1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,"[1.0, 27.0]"
1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,"[1.0, 27.0]"
1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,"[1.0, 27.0]"
1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,"[27.0, 98.0]"
1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,"[27.0, 98.0]"
1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,"[27.0, 98.0]"
1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,"[98.0, 189.0]"
1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,"[98.0, 189.0]"
1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,"[27.0, 98.0]"
1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,"[98.0, 189.0]"
1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,"[98.0, 189.0]"
1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,"[98.0, 189.0]"
1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,"[27.0, 98.0]"
1,19,0,0,0,1,0.18,0.19699999999999998,0.47,0.1343,14,47,"[27.0, 98.0]"
1,20,0,0,0,1,0.18,0.19699999999999998,0.47,0.1642,7,50,"[27.0, 98.0]"
1,21,0,0,0,1,0.18,0.19699999999999998,0.51,0.1642,6,22,"[27.0, 98.0]"
1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,"[1.0, 27.0]"
1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,"[1.0, 27.0]"
1,0,1,1,0,2,0.2,0.19699999999999998,0.47,0.2239,1,16,"[1.0, 27.0]"
1,1,1,1,0,2,0.2,0.19699999999999998,0.44,0.19399999999999998,1,15,"[1.0, 27.0]"
1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,"[1.0, 27.0]"
1,3,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,0,2,"[1.0, 27.0]"
1,4,1,1,0,2,0.18,0.19699999999999998,0.43,0.1343,1,2,"[1.0, 27.0]"
1,5,1,1,0,2,0.18,0.19699999999999998,0.43,0.1642,0,1,"[1.0, 27.0]"
1,6,1,1,0,2,0.18,0.1818,0.43,0.19399999999999998,0,5,"[1.0, 27.0]"
1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,"[1.0, 27.0]"
1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,"[27.0, 98.0]"
1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,"[27.0, 98.0]"
1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,"[27.0, 98.0]"
1,11,1,1,0,2,0.16,0.1515,0.55,0.19399999999999998,9,55,"[27.0, 98.0]"
1,12,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,10,70,"[27.0, 98.0]"
1,13,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,13,80,"[27.0, 98.0]"
1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,"[27.0, 98.0]"
1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,"[27.0, 98.0]"
1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,"[27.0, 98.0]"
1,17,1,1,0,1,0.2,0.19699999999999998,0.51,0.19399999999999998,4,67,"[27.0, 98.0]"
1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,"[27.0, 98.0]"
1,19,1,1,0,3,0.18,0.1818,0.59,0.19399999999999998,2,58,"[27.0, 98.0]"
1,20,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,4,29,"[27.0, 98.0]"
1,21,1,1,0,3,0.16,0.1515,0.8,0.19399999999999998,3,24,"[27.0, 98.0]"
1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,"[1.0, 27.0]"
1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,"[1.0, 27.0]"
1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,"[1.0, 27.0]"
1,13,0,2,1,2,0.2,0.19699999999999998,0.86,0.2239,0,22,"[1.0, 27.0]"
1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,"[27.0, 98.0]"
1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,"[27.0, 98.0]"
1,16,0,2,1,2,0.22,0.2273,0.87,0.19399999999999998,0,61,"[27.0, 98.0]"
1,17,0,2,1,2,0.22,0.2273,0.82,0.19399999999999998,1,124,"[98.0, 189.0]"
1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,"[98.0, 189.0]"
1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,"[98.0, 189.0]"
1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,"[27.0, 98.0]"
1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,"[27.0, 98.0]"
1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,"[27.0, 98.0]"
1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,19,"[1.0, 27.0]"
1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3,"[1.0, 27.0]"
1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,"[1.0, 27.0]"
1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,"[1.0, 27.0]"
1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,"[1.0, 27.0]"
1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,"[1.0, 27.0]"
1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,"[27.0, 98.0]"
1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,"[27.0, 98.0]"
1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,"[189.0, 321.0]"
1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,"[98.0, 189.0]"
1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,"[27.0, 98.0]"
1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,"[27.0, 98.0]"
1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,"[27.0, 98.0]"
1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,"[27.0, 98.0]"
1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,"[27.0, 98.0]"
1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,"[27.0, 98.0]"
1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,"[98.0, 189.0]"
1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,"[189.0, 321.0]"
1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,"[98.0, 189.0]"
1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,"[98.0, 189.0]"
1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,"[27.0, 98.0]"
1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,"[27.0, 98.0]"
1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,"[27.0, 98.0]"
1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,"[27.0, 98.0]"
1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,"[1.0, 27.0]"
1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,"[1.0, 27.0]"
1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,"[1.0, 27.0]"
1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,"[1.0, 27.0]"
1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,"[1.0, 27.0]"
1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,"[1.0, 27.0]"
1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,"[27.0, 98.0]"
1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,"[98.0, 189.0]"
1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,"[189.0, 321.0]"
1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,"[98.0, 189.0]"
1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,"[27.0, 98.0]"
1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,"[27.0, 98.0]"
1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,"[27.0, 98.0]"
1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,"[98.0, 189.0]"
1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,"[27.0, 98.0]"
1,15,0,4,1,2,0.32,0.3182,0.45,0.19399999999999998,8,62,"[27.0, 98.0]"
1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,83,"[27.0, 98.0]"
1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,"[189.0, 321.0]"
1,18,0,4,1,2,0.26,0.2576,0.56,0.19399999999999998,1,184,"[98.0, 189.0]"
1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,"[98.0, 189.0]"
1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124,"[98.0, 189.0]"
1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54,"[27.0, 98.0]"
1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56,"[27.0, 98.0]"
1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28,"[27.0, 98.0]"
1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,"[1.0, 27.0]"
1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,"[1.0, 27.0]"
1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,"[1.0, 27.0]"
1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,"[1.0, 27.0]"
1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,"[1.0, 27.0]"
1,5,0,5,1,1,0.24,0.19699999999999998,0.6,0.4179,1,4,"[1.0, 27.0]"
1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,"[27.0, 98.0]"
1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,"[27.0, 98.0]"
1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,"[189.0, 321.0]"
1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,"[98.0, 189.0]"
1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,"[27.0, 98.0]"
1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,"[27.0, 98.0]"
1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,"[27.0, 98.0]"
1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,"[27.0, 98.0]"
1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,"[27.0, 98.0]"
1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,"[27.0, 98.0]"
1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,"[27.0, 98.0]"
1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,"[98.0, 189.0]"
1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,"[98.0, 189.0]"
1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,"[27.0, 98.0]"
1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,"[27.0, 98.0]"
1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,"[27.0, 98.0]"
1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,"[27.0, 98.0]"
1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,"[27.0, 98.0]"
1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13,"[1.0, 27.0]"
1,1,0,6,0,2,0.04,0.0,0.41,0.3881,3,9,"[1.0, 27.0]"
1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11,"[1.0, 27.0]"
1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,1,6,"[1.0, 27.0]"
1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,0,3,"[1.0, 27.0]"
1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,0,2,"[1.0, 27.0]"
1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,0,8,"[1.0, 27.0]"
1,8,0,6,0,1,0.02,0.0,0.44,0.3284,1,26,"[27.0, 98.0]"
1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,3,37,"[27.0, 98.0]"
1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,3,50,"[27.0, 98.0]"
1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,4,59,"[27.0, 98.0]"
1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,10,60,"[27.0, 98.0]"
1,13,0,6,0,1,0.08,0.1667,0.35,0.0,12,72,"[27.0, 98.0]"
1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,11,64,"[27.0, 98.0]"
1,15,0,6,0,1,0.12,0.1515,0.28,0.0,10,93,"[98.0, 189.0]"
1,16,0,6,0,1,0.12,0.1364,0.28,0.19399999999999998,11,72,"[27.0, 98.0]"
1,17,0,6,0,1,0.12,0.19699999999999998,0.28,0.0,8,59,"[27.0, 98.0]"
1,18,0,6,0,1,0.08,0.0909,0.35,0.19399999999999998,0,54,"[27.0, 98.0]"
1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,6,53,"[27.0, 98.0]"
1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,1,44,"[27.0, 98.0]"
1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39,"[27.0, 98.0]"
1,22,0,6,0,1,0.06,0.1515,0.49,0.0,7,23,"[27.0, 98.0]"
1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,2,31,"[27.0, 98.0]"
1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,2,20,"[1.0, 27.0]"
1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,1,12,"[1.0, 27.0]"
1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,3,15,"[1.0, 27.0]"
1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,1,4,"[1.0, 27.0]"
1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,0,3,"[1.0, 27.0]"
1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,0,1,"[1.0, 27.0]"
1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,1,1,"[1.0, 27.0]"
1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,2,17,"[1.0, 27.0]"
1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,3,25,"[27.0, 98.0]"
1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,7,51,"[27.0, 98.0]"
1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,22,77,"[98.0, 189.0]"
1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,24,92,"[98.0, 189.0]"
1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,12,75,"[27.0, 98.0]"
1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,17,93,"[98.0, 189.0]"
1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,13,64,"[27.0, 98.0]"
1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,9,56,"[27.0, 98.0]"
1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,5,50,"[27.0, 98.0]"
1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,5,44,"[27.0, 98.0]"
1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,5,45,"[27.0, 98.0]"
1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,4,31,"[27.0, 98.0]"
1,21,0,0,0,1,0.1,0.1061,0.36,0.19399999999999998,5,20,"[1.0, 27.0]"
1,22,0,0,0,1,0.08,0.0909,0.38,0.19399999999999998,5,23,"[27.0, 98.0]"
1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,4,17,"[1.0, 27.0]"
1,0,0,1,1,1,0.06,0.0606,0.41,0.19399999999999998,0,7,"[1.0, 27.0]"
1,1,0,1,1,1,0.04,0.0455,0.45,0.19399999999999998,0,1,"[1.0, 27.0]"
1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,0,1,"[1.0, 27.0]"
1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,0,1,"[1.0, 27.0]"
1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,0,5,"[1.0, 27.0]"
1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,0,15,"[1.0, 27.0]"
1,7,0,1,1,1,0.02,0.1212,0.48,0.0,5,79,"[27.0, 98.0]"
1,8,0,1,1,1,0.04,0.1364,0.49,0.0,6,171,"[98.0, 189.0]"
1,9,0,1,1,1,0.06,0.1515,0.41,0.0,4,98,"[98.0, 189.0]"
1,10,0,1,1,1,0.1,0.1364,0.42,0.0,6,34,"[27.0, 98.0]"
1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,3,43,"[27.0, 98.0]"
1,12,0,1,1,2,0.12,0.1364,0.42,0.19399999999999998,11,52,"[27.0, 98.0]"
1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,6,54,"[27.0, 98.0]"
1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,2,43,"[27.0, 98.0]"
1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,7,50,"[27.0, 98.0]"
1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,4,66,"[27.0, 98.0]"
1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,6,178,"[98.0, 189.0]"
1,18,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,8,145,"[98.0, 189.0]"
1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,5,101,"[98.0, 189.0]"
1,20,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,1,80,"[27.0, 98.0]"
1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,6,53,"[27.0, 98.0]"
1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,3,32,"[27.0, 98.0]"
1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,3,21,"[1.0, 27.0]"
1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,3,6,"[1.0, 27.0]"
1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,0,5,"[1.0, 27.0]"
1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,0,2,"[1.0, 27.0]"
1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,0,1,"[1.0, 27.0]"
1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,0,9,"[1.0, 27.0]"
1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,1,35,"[27.0, 98.0]"
1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,5,103,"[98.0, 189.0]"
1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,5,233,"[189.0, 321.0]"
1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,10,134,"[98.0, 189.0]"
1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,6,49,"[27.0, 98.0]"
1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,6,55,"[27.0, 98.0]"
1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,21,85,"[98.0, 189.0]"
1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,21,72,"[27.0, 98.0]"
1,14,0,2,1,2,0.3,0.3333,0.45,0.0,11,57,"[27.0, 98.0]"
1,15,0,2,1,2,0.32,0.3485,0.42,0.0,21,63,"[27.0, 98.0]"
1,16,0,2,1,2,0.32,0.3485,0.42,0.0,14,102,"[98.0, 189.0]"
1,17,0,2,1,1,0.3,0.3333,0.45,0.0,14,208,"[189.0, 321.0]"
1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,7,218,"[189.0, 321.0]"
1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,13,133,"[98.0, 189.0]"
1,20,0,2,1,1,0.24,0.2273,0.65,0.19399999999999998,16,103,"[98.0, 189.0]"
1,21,0,2,1,1,0.24,0.2273,0.65,0.19399999999999998,5,40,"[27.0, 98.0]"
1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,4,49,"[27.0, 98.0]"
1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,3,37,"[27.0, 98.0]"
1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,3,14,"[1.0, 27.0]"
1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,0,5,"[1.0, 27.0]"
1,2,0,3,1,3,0.22,0.2273,0.69,0.19399999999999998,3,7,"[1.0, 27.0]"
1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,0,1,"[1.0, 27.0]"
1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,0,8,"[1.0, 27.0]"
1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,1,29,"[27.0, 98.0]"
1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,3,69,"[27.0, 98.0]"
1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,3,55,"[27.0, 98.0]"
1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,2,26,"[27.0, 98.0]"
1,11,0,3,1,3,0.22,0.19699999999999998,0.93,0.3284,6,35,"[27.0, 98.0]"
1,12,0,3,1,3,0.22,0.19699999999999998,0.93,0.3284,7,41,"[27.0, 98.0]"
1,13,0,3,1,3,0.22,0.19699999999999998,0.93,0.3284,4,43,"[27.0, 98.0]"
1,14,0,3,1,3,0.22,0.19699999999999998,0.93,0.3582,0,36,"[27.0, 98.0]"
